,name,price,first_name,last_name,above_100
2721,Gloria Swanson,164.6365239,Gloria,Swanson,True
2722,Bradley Shaw,288.3545798,Bradley,Shaw,True
2723,Jennifer Wells,46.92231009,Jennifer,Wells,False
2724,Stephanie Payne,86.02971631,Stephanie,Payne,False
2725,Robert Riley,149.7374205,Robert,Riley,True
2726,Adam Riley,294.1317942,Adam,Riley,True
2727,Samantha Gill,206.8349372,Samantha,Gill,True
2728,Cynthia Davis,106.7347063,Cynthia,Davis,True
2729,Alex Bullock,243.1194681,Alex,Bullock,True
2730,Kristine Hernandez,139.0242286,Kristine,Hernandez,True
2731,William Miller,135.8292297,William,Miller,True
2732,Scott Vargas,290.3624988,Scott,Vargas,True
2733,John Davis,151.5963629,John,Davis,True
2734,Elizabeth Johnson,56.69604084,Elizabeth,Johnson,False
2735,Haley Gray,175.4636026,Haley,Gray,True
2736,Mary Fleming,283.5268289,Mary,Fleming,True
2737,Timothy Fletcher,191.5815306,Timothy,Fletcher,True
2738,Daniel Mata,237.7692333,Daniel,Mata,True
2739,Deborah Richard,24.40669948,Deborah,Richard,False
2740,Lisa Perry,154.5315691,Lisa,Perry,True
2741,David Mayer,235.3601721,David,Mayer,True
2742,Meghan Williams,48.66705573,Meghan,Williams,False
2743,Sara Kim,18.18066557,Sara,Kim,False
2744,Jacob Carr,288.3763767,Jacob,Carr,True
2745,Ryan Aguilar,49.93268949,Ryan,Aguilar,False
2746,Martha Shah,211.0761118,Martha,Shah,True
2747,Tina George,196.8663123,Tina,George,True
2748,John Stewart,75.54847197,John,Stewart,False
2749,Kimberly Mcintosh,212.0369245,Kimberly,Mcintosh,True
2750,Hunter Johnson,5.521596152,Hunter,Johnson,False
2751,Teresa Gonzales,118.8170089,Teresa,Gonzales,True
2752,Richard White,172.6051799,Richard,White,True
2753,Michelle Contreras,131.0619141,Michelle,Contreras,True
2754,Eric Wilkerson,125.2789998,Eric,Wilkerson,True
2755,Todd Ross,30.56627344,Todd,Ross,False
2756,David Byrd,255.3230084,David,Byrd,True
2757,Alice Griffin,17.1094148,Alice,Griffin,False
2758,Amanda Henry,52.80410654,Amanda,Henry,False
2759,Richard Scott,190.7626035,Richard,Scott,True
2760,Rachel Short,209.4682743,Rachel,Short,True
2761,Roberto Reed,238.5348834,Roberto,Reed,True
2762,Karen Bishop,250.9324619,Karen,Bishop,True
2763,Kimberly Cannon,36.05866382,Kimberly,Cannon,False
2764,Tara Stone,242.4521046,Tara,Stone,True
2765,Alexander Jones,222.7853091,Alexander,Jones,True
2766,Monica Mckee,153.0424143,Monica,Mckee,True
2767,Donald Velez,116.9798213,Donald,Velez,True
2768,Rebecca Bennett DVM,95.36196128,Rebecca,Bennett DVM,False
2769,James Kelly,3.404080573,James,Kelly,False
2770,Thomas Pugh,229.9178715,Thomas,Pugh,True
2771,Natalie Thomas,249.1506403,Natalie,Thomas,True
2772,Kelly Henry,8.794748794,Kelly,Henry,False
2773,Marvin Ross,283.3202032,Marvin,Ross,True
2774,Johnny Khan,36.82979468,Johnny,Khan,False
2775,Tracey Stewart,176.3571976,Tracey,Stewart,True
2776,Chad Reyes,118.9715967,Chad,Reyes,True
2777,Roger Schmidt,216.5821402,Roger,Schmidt,True
2778,Katherine Santiago,247.8126233,Katherine,Santiago,True
2779,Morgan Grant,125.4293095,Morgan,Grant,True
2780,Katherine Hernandez,104.8406536,Katherine,Hernandez,True
2781,Bradley Schultz,236.5732716,Bradley,Schultz,True
2782,Megan Bender,230.030101,Megan,Bender,True
2783,Erica Soto MD,256.2942357,Erica,Soto MD,True
2784,Michael Nelson,46.90079791,Michael,Nelson,False
2785,Johnny Salinas,267.6759202,Johnny,Salinas,True
2786,Aaron King,113.6461521,Aaron,King,True
2787,Dawn Thompson,222.5901631,Dawn,Thompson,True
2788,Katherine Russell,191.3763028,Katherine,Russell,True
2789,Linda Cannon,258.1438146,Linda,Cannon,True
2790,Katie Sanchez,280.6144143,Katie,Sanchez,True
2791,Sean Hall,165.4549617,Sean,Hall,True
2792,Jesse Nguyen,299.2223405,Jesse,Nguyen,True
2793,Carol Mcdonald,229.8438707,Carol,Mcdonald,True
2794,April Levine,197.0064311,April,Levine,True
2795,Wendy Morales,80.41579675,Wendy,Morales,False
2796,Steven Harris,17.87138352,Steven,Harris,False
2797,Robert Baker,205.5388256,Robert,Baker,True
2798,Rebecca Snow,166.9426449,Rebecca,Snow,True
2799,Kevin Vasquez,101.2600929,Kevin,Vasquez,True
2800,Jasmine Turner,90.78989557,Jasmine,Turner,False
2801,Eugene Kelly,259.8690637,Eugene,Kelly,True
2802,Hayden Jones,177.6094069,Hayden,Jones,True
2803,Lauren Brown,123.7694882,Lauren,Brown,True
2804,Darren Baldwin,193.5350016,Darren,Baldwin,True
2805,Melissa Dunn,292.6974674,Melissa,Dunn,True
2806,Jeremy Martinez,134.5767791,Jeremy,Martinez,True
2807,Erik Murphy,242.6440419,Erik,Murphy,True
2808,Jason Wilson,167.7644488,Jason,Wilson,True
2809,Michael Jenkins,55.14744329,Michael,Jenkins,False
2810,Hector Bush,287.648711,Hector,Bush,True
2811,Brandon Williams,118.2920445,Brandon,Williams,True
2812,Frank Webb,37.71749722,Frank,Webb,False
2813,Cassandra Bender,161.6774838,Cassandra,Bender,True
2814,Veronica Reed,290.0029202,Veronica,Reed,True
2815,Christina Hayes,12.87802618,Christina,Hayes,False
2816,James Lopez,121.234295,James,Lopez,True
2817,Michael Bishop,63.21393506,Michael,Bishop,False
2818,Karen Chambers,1.350690188,Karen,Chambers,False
2819,Katie Peterson,249.7308083,Katie,Peterson,True
2820,Samuel Brown,107.7500445,Samuel,Brown,True
2821,Roger Davis Jr.,134.9836691,Roger,Davis Jr.,True
2822,Michael Frye,79.37795931,Michael,Frye,False
2823,Steven Romero,42.27244785,Steven,Romero,False
2824,Molly Villegas,90.15486368,Molly,Villegas,False
2825,Barbara Wilson,120.1990413,Barbara,Wilson,True
2826,Maria Ford,117.0118821,Maria,Ford,True
2827,Wendy Mendoza,78.26936903,Wendy,Mendoza,False
2828,Jessica Stevenson,36.5868559,Jessica,Stevenson,False
2829,Jimmy Torres,174.1771468,Jimmy,Torres,True
2830,Luis Bender,11.41095402,Luis,Bender,False
2831,Steven Rhodes,199.6007811,Steven,Rhodes,True
2832,Breanna Acosta,231.1648218,Breanna,Acosta,True
2833,Tyler Murphy,102.5235927,Tyler,Murphy,True
2834,Chelsea Jones,77.2750633,Chelsea,Jones,False
2835,Ronald Carroll,278.4580073,Ronald,Carroll,True
2836,Michael Mcdowell,272.6706491,Michael,Mcdowell,True
2837,Tammy Jones,251.2208407,Tammy,Jones,True
2838,Madison Gardner,115.392887,Madison,Gardner,True
2839,John Cortez,84.4647357,John,Cortez,False
2840,Molly Garrett,169.0614301,Molly,Garrett,True
2841,Lacey Henderson,130.2953323,Lacey,Henderson,True
2842,David Lee,241.3572729,David,Lee,True
2843,Shelley Jordan,184.8717366,Shelley,Jordan,True
2844,James Dalton,1.487647984,James,Dalton,False
2845,Dr. Brandi Carey,278.555597,Dr.,Brandi Carey,True
2846,Jose Price,192.0424162,Jose,Price,True
2847,Larry Moore,38.86170696,Larry,Moore,False
2848,Amber Hanson,184.9978965,Amber,Hanson,True
2849,Matthew Wood,82.29692586,Matthew,Wood,False
2850,Laura Stewart,104.9087612,Laura,Stewart,True
2851,Theodore Santos,10.73014136,Theodore,Santos,False
2852,Victor Walls,50.67074799,Victor,Walls,False
2853,Kayla Taylor,290.4631065,Kayla,Taylor,True
2854,Bobby Garcia,267.1637082,Bobby,Garcia,True
2855,Darren Perry,118.3077142,Darren,Perry,True
2856,Kathy Fernandez,43.03012379,Kathy,Fernandez,False
2857,Ann Brown,248.9959195,Ann,Brown,True
2858,Victoria Bowman,191.2112641,Victoria,Bowman,True
2859,Kathleen Schmidt,215.1072446,Kathleen,Schmidt,True
2860,Jack Jenkins,40.9290152,Jack,Jenkins,False
2861,Caitlin Ferrell,3.637623693,Caitlin,Ferrell,False
2862,Thomas Robinson,155.6875459,Thomas,Robinson,True
2863,Tina Murphy,137.1963833,Tina,Murphy,True
2864,Emily Schultz,241.8761367,Emily,Schultz,True
2865,Michelle Clark,228.1527518,Michelle,Clark,True
2867,Michael Sims,142.2333659,Michael,Sims,True
2868,Christina Glass DDS,229.9384508,Christina,Glass DDS,True
2869,Rhonda Hinton,176.6581058,Rhonda,Hinton,True
2870,Natalie Herrera,96.70920437,Natalie,Herrera,False
2871,Ashley Morgan,159.2507418,Ashley,Morgan,True
2872,Robert Harris,225.2149852,Robert,Harris,True
2873,Mark Jones,30.03101374,Mark,Jones,False
2874,Bryan Knox,295.2431054,Bryan,Knox,True
2875,Deanna Hill,11.16813383,Deanna,Hill,False
2876,Justin Owens,114.5200091,Justin,Owens,True
2877,William Curtis,275.2931123,William,Curtis,True
2878,Nicole Zhang,183.3759772,Nicole,Zhang,True
2879,Denise Peters,279.203519,Denise,Peters,True
2880,Brian Martinez,216.4382172,Brian,Martinez,True
2881,Katie Williams,92.09179494,Katie,Williams,False
2882,Melissa Sanchez,7.361219707,Melissa,Sanchez,False
2883,Nathan Smith,236.8686908,Nathan,Smith,True
2884,Elizabeth Lloyd,221.2725681,Elizabeth,Lloyd,True
2885,Brian Miller,220.5383654,Brian,Miller,True
2886,Kevin Lin,66.53655351,Kevin,Lin,False
2887,Ryan Lee,148.3049583,Ryan,Lee,True
2888,Rachel Bates,47.63956008,Rachel,Bates,False
2889,Tina Le,288.3328227,Tina,Le,True
2890,Gregory Wells,161.829558,Gregory,Wells,True
2891,Shelly Archer,142.5609566,Shelly,Archer,True
2892,James Love,146.0547623,James,Love,True
2893,Laura Park,131.7416352,Laura,Park,True
2894,Diana Williams,82.38285807,Diana,Williams,False
2895,Amy Burke,77.89454537,Amy,Burke,False
2896,Aaron Odom,210.1852942,Aaron,Odom,True
2897,Jack Moreno,101.8517399,Jack,Moreno,True
2898,Sara Huff,287.3478106,Sara,Huff,True
2899,Kayla Perry,258.4943401,Kayla,Perry,True
2900,Kimberly Hernandez,204.7037518,Kimberly,Hernandez,True
2901,David Manning,255.6575012,David,Manning,True
2902,Connie Hudson,184.677313,Connie,Hudson,True
2903,Laura Smith,241.0045613,Laura,Smith,True
2904,Susan Ward,220.2433369,Susan,Ward,True
2905,Brandon Smith,15.50742532,Brandon,Smith,False
2906,Tara Rush,261.3083818,Tara,Rush,True
2907,Joshua Smith,292.3935574,Joshua,Smith,True
2908,Eric Ponce,241.2008493,Eric,Ponce,True
2909,Drew Fowler,229.3811853,Drew,Fowler,True
2910,Dean Taylor,143.2120593,Dean,Taylor,True
2911,Mary Cox,83.1052533,Mary,Cox,False
2912,Christopher Bernard,286.6231812,Christopher,Bernard,True
2913,Victoria Marshall,224.2248394,Victoria,Marshall,True
2914,Gina Cantrell,228.9263908,Gina,Cantrell,True
2915,Lauren Harris,115.2815907,Lauren,Harris,True
2916,Katherine Williams,3.903225947,Katherine,Williams,False
2917,Destiny Carter,68.58714416,Destiny,Carter,False
2918,Joshua Murphy,290.7355659,Joshua,Murphy,True
2919,Mary Oconnell,2.617958432,Mary,Oconnell,False
2920,Matthew Ford MD,207.097787,Matthew,Ford MD,True
2921,Dakota Lewis,289.3924431,Dakota,Lewis,True
2922,Hannah Hardin,271.1658213,Hannah,Hardin,True
2923,Tina Romero,177.1903295,Tina,Romero,True
2924,Kristen Matthews,237.1213401,Kristen,Matthews,True
2925,Kathleen Riddle,291.0748243,Kathleen,Riddle,True
2926,Barry Gomez,162.7130898,Barry,Gomez,True
2927,Samuel Howell,40.61795942,Samuel,Howell,False
2928,Miss Laura Lee,91.2972184,Miss,Laura Lee,False
2929,Brendan Osborne DVM,276.2792457,Brendan,Osborne DVM,True
2930,Sylvia Guerra,182.9708966,Sylvia,Guerra,True
2931,Michael Farrell,226.434126,Michael,Farrell,True
2932,Gregory Andrews,49.7209537,Gregory,Andrews,False
2933,Nicole Short,47.78145565,Nicole,Short,False
2934,Leonard Cole,18.00912332,Leonard,Cole,False
2935,Scott Dean,251.8019575,Scott,Dean,True
2936,Justin Nichols,238.4065923,Justin,Nichols,True
2937,Daniel Marquez,226.3370405,Daniel,Marquez,True
2938,Curtis Vasquez,118.5673861,Curtis,Vasquez,True
2939,Anthony Miller,57.56305716,Anthony,Miller,False
2940,Mrs. Lori Rowe,148.6442505,Mrs.,Lori Rowe,True
2941,Melissa Nash,21.07289451,Melissa,Nash,False
2942,Michael Moran,58.1888972,Michael,Moran,False
2943,Ann Price,108.6046303,Ann,Price,True
2944,Chris Morales,112.1832371,Chris,Morales,True
2945,Linda Barker,164.5778224,Linda,Barker,True
2946,Brent Erickson,206.3316885,Brent,Erickson,True
2947,Bradley Mercer,99.10333147,Bradley,Mercer,False
2948,Roger Mercado,60.21976,Roger,Mercado,False
2949,Steven Smith,41.04648541,Steven,Smith,False
2950,John Melendez,175.5432774,John,Melendez,True
2951,Kevin Bailey,141.1731978,Kevin,Bailey,True
2952,Lauren Pace,132.254521,Lauren,Pace,True
2953,Suzanne Ruiz,121.2499485,Suzanne,Ruiz,True
2954,Jimmy Brandt,281.8863338,Jimmy,Brandt,True
2955,Crystal Patterson,257.9788502,Crystal,Patterson,True
2956,Marie Keller,262.8692979,Marie,Keller,True
2957,Brent Douglas,241.451928,Brent,Douglas,True
2958,Timothy Yoder,35.82015687,Timothy,Yoder,False
2959,Bobby Brown,258.2177753,Bobby,Brown,True
2960,Matthew Lindsey,196.1645222,Matthew,Lindsey,True
2961,Ashley Horn,253.3056053,Ashley,Horn,True
2962,Michael Crane,130.2061163,Michael,Crane,True
2963,Steven Moses,37.5692067,Steven,Moses,False
2964,Sabrina Caldwell,207.9643308,Sabrina,Caldwell,True
2965,Peter Rodriguez,44.33692459,Peter,Rodriguez,False
2966,Thomas Santos,50.78965717,Thomas,Santos,False
2967,Christopher Moses,7.94708955,Christopher,Moses,False
2968,Christina Macdonald,70.69107175,Christina,Macdonald,False
2969,Anne Moyer,39.00052557,Anne,Moyer,False
2970,Christopher Miller,73.74952425,Christopher,Miller,False
2971,Amanda Evans MD,49.99389681,Amanda,Evans MD,False
2972,Michael Hoffman,292.8145514,Michael,Hoffman,True
2973,Christina Parker,60.60489275,Christina,Parker,False
2974,Allen Yang,103.9732013,Allen,Yang,True
2975,William Craig,132.2624236,William,Craig,True
2976,Natalie Lawrence,73.08691353,Natalie,Lawrence,False
2977,Leslie Phillips,54.08477102,Leslie,Phillips,False
2978,Kelsey Blanchard,233.6669049,Kelsey,Blanchard,True
2979,Justin Romero,291.7992113,Justin,Romero,True
2980,Christopher Robertson,155.3487848,Christopher,Robertson,True
2981,Don Soto,123.4344278,Don,Soto,True
2982,Amanda Carter,196.1284592,Amanda,Carter,True
2983,Rebecca Miller,253.1359775,Rebecca,Miller,True
2985,Susan King,290.4352343,Susan,King,True
2986,Nichole Kim,197.4409594,Nichole,Kim,True
2987,Jennifer Brennan,6.431798316,Jennifer,Brennan,False
2988,Marissa Salas,266.4653648,Marissa,Salas,True
2989,Leslie Soto,257.3917063,Leslie,Soto,True
2990,Christopher Romero,265.8734427,Christopher,Romero,True
2991,Catherine Smith,121.6244263,Catherine,Smith,True
2992,Casey Sparks,223.4332008,Casey,Sparks,True
2993,Joy Bass DDS,9.330745568,Joy,Bass DDS,False
2994,Andrew Freeman,30.81235103,Andrew,Freeman,False
2995,Kristi Phillips,98.29957713,Kristi,Phillips,False
2996,Lisa Harvey,51.90383153,Lisa,Harvey,False
2997,Molly Stevens,114.4886036,Molly,Stevens,True
2998,Heather Logan,287.6413525,Heather,Logan,True
2999,Michelle Ferrell,237.9257311,Michelle,Ferrell,True
3000,Ashley Carter,0.936111768,Ashley,Carter,False
3001,Cathy Rodriguez,271.2089008,Cathy,Rodriguez,True
3002,Curtis King,174.132933,Curtis,King,True
3003,Kevin White,134.2767376,Kevin,White,True
3005,Joan Bennett,53.8272744,Joan,Bennett,False
3006,Christine Townsend,146.9949922,Christine,Townsend,True
3007,Jeremy Smith,52.45978554,Jeremy,Smith,False
3008,Robert Brooks,215.3898417,Robert,Brooks,True
3009,Riley Sims,7.442438306,Riley,Sims,False
3010,Michael Barnett,70.13114802,Michael,Barnett,False
3011,Julie Lewis,225.2868054,Julie,Lewis,True
3012,Madison Collins,289.4075662,Madison,Collins,True
3013,Sheila Roberts,88.01796542,Sheila,Roberts,False
3014,Sandy Logan,152.8334934,Sandy,Logan,True
3015,Lisa Sanders,224.6847231,Lisa,Sanders,True
3016,Alan Carrillo,82.52795012,Alan,Carrillo,False
3017,Bryan Gonzalez,292.3499164,Bryan,Gonzalez,True
3018,Tony Campbell,227.561663,Tony,Campbell,True
3019,Tricia Diaz,226.8505284,Tricia,Diaz,True
3020,Thomas Bautista,172.7340191,Thomas,Bautista,True
3021,Leah Adams,262.4695697,Leah,Adams,True
3022,Sarah Garcia,142.5806502,Sarah,Garcia,True
3023,Samuel Kelly,74.13104205,Samuel,Kelly,False
3024,Donald Davis,40.42276057,Donald,Davis,False
3025,Jason Clayton,46.44294936,Jason,Clayton,False
3026,Steven Johnson,56.81280976,Steven,Johnson,False
3028,Mark Harrington,34.55409068,Mark,Harrington,False
3029,Sarah Johnston,250.2748339,Sarah,Johnston,True
3030,Eric Mclean,10.03112018,Eric,Mclean,False
3031,Andrea Wallace,275.3752429,Andrea,Wallace,True
3032,Jessica Nash,299.7879919,Jessica,Nash,True
3033,Sherry Washington,172.7116335,Sherry,Washington,True
3034,Christopher Mcdonald,160.4626889,Christopher,Mcdonald,True
3035,Amber Frey,34.95023661,Amber,Frey,False
3036,Paul Hernandez,289.54596,Paul,Hernandez,True
3037,Caitlin Wolfe,133.492204,Caitlin,Wolfe,True
3038,Linda Moore,109.111364,Linda,Moore,True
3039,Emily Kennedy,184.3424333,Emily,Kennedy,True
3040,Johnathan Roberts,240.0671106,Johnathan,Roberts,True
3041,Sheila Meyer,8.951606401,Sheila,Meyer,False
3042,John Miller,12.77698288,John,Miller,False
3043,Brian Taylor,206.1072212,Brian,Taylor,True
3044,April Johnson,44.6390832,April,Johnson,False
3045,Jacqueline Roberts,257.7600617,Jacqueline,Roberts,True
3046,Deborah Mullins,8.12478078,Deborah,Mullins,False
3047,John Morales,282.1522774,John,Morales,True
3048,Sara Knight,69.11948653,Sara,Knight,False
3049,Nicholas Jones,147.9903376,Nicholas,Jones,True
3050,Melissa Smith,137.9024249,Melissa,Smith,True
3051,Sophia Bush DDS,240.3544329,Sophia,Bush DDS,True
3052,Amanda Haynes,254.4947747,Amanda,Haynes,True
3053,Mark Scott,217.3465903,Mark,Scott,True
3054,Briana Stout,284.9232772,Briana,Stout,True
3055,Adriana Hernandez,137.0553969,Adriana,Hernandez,True
3056,Savannah Owens,114.1584941,Savannah,Owens,True
3057,Darrell Miller,235.3969844,Darrell,Miller,True
3058,Kathleen Cole,9.458820417,Kathleen,Cole,False
3059,Debra Greene,17.70913105,Debra,Greene,False
3060,Miranda Thomas,209.7660576,Miranda,Thomas,True
3061,Miranda Grimes,30.16987175,Miranda,Grimes,False
3062,Robert Murray,45.25530846,Robert,Murray,False
3063,Emily Jimenez,68.1519902,Emily,Jimenez,False
3064,Sarah Nelson,142.596694,Sarah,Nelson,True
3065,Brandon Howard,116.9178374,Brandon,Howard,True
3066,Anita Morton,174.457653,Anita,Morton,True
3067,Tanya Gomez,141.9566503,Tanya,Gomez,True
3068,Brenda Ramirez,182.4741505,Brenda,Ramirez,True
3069,William Kim,59.61513307,William,Kim,False
3070,Jade Larsen,15.48445606,Jade,Larsen,False
3071,Dale Aguilar,285.8782325,Dale,Aguilar,True
3072,Mary Parsons,97.64927001,Mary,Parsons,False
3073,Juan Walker,282.0439499,Juan,Walker,True
3074,Andres Davis,132.0528361,Andres,Davis,True
3075,Amy Brock,216.5909999,Amy,Brock,True
3076,Melissa Spencer,204.3219184,Melissa,Spencer,True
3077,Michael Conner,254.2036086,Michael,Conner,True
3078,Christina Norman,240.0086072,Christina,Norman,True
3079,Claudia Powell,138.3167093,Claudia,Powell,True
3080,Christopher Smith,149.8776682,Christopher,Smith,True
3081,Jason Reyes,201.3017033,Jason,Reyes,True
3082,Teresa Powers,74.94864624,Teresa,Powers,False
3084,Jordan Owens,173.401528,Jordan,Owens,True
3085,Brianna Strickland,109.3849184,Brianna,Strickland,True
3086,Henry Newton,15.91650852,Henry,Newton,False
3087,Brittney Salinas,185.2157693,Brittney,Salinas,True
3088,Susan Burton,81.35297731,Susan,Burton,False
3089,Autumn Anderson,174.8502372,Autumn,Anderson,True
3090,Philip Craig,181.8033289,Philip,Craig,True
3091,Rickey Hansen,98.17265482,Rickey,Hansen,False
3092,Kenneth Mitchell,179.2692812,Kenneth,Mitchell,True
3093,Jasmine Trevino,154.8928435,Jasmine,Trevino,True
3094,James Gomez,236.1900572,James,Gomez,True
3095,Steven Barnes,164.3447039,Steven,Barnes,True
3096,Sara Lawrence,191.9729896,Sara,Lawrence,True
3097,Alejandro Moore DVM,69.55864829,Alejandro,Moore DVM,False
3098,Chris Sanchez,126.8762688,Chris,Sanchez,True
3099,James Lamb,37.85686768,James,Lamb,False
3100,Blake Cox,298.8918376,Blake,Cox,True
3101,Brandon Oliver,65.84316068,Brandon,Oliver,False
3102,Kelly Olsen,222.0802502,Kelly,Olsen,True
3103,Lisa Obrien,270.5941753,Lisa,Obrien,True
3104,Deanna Barnes,235.8003193,Deanna,Barnes,True
3105,David Knight,98.60176629,David,Knight,False
3106,Eric David,172.0130782,Eric,David,True
3107,Darryl Williams,189.9482256,Darryl,Williams,True
3108,Anne Kaiser,258.0337148,Anne,Kaiser,True
3109,Carol Richards,190.318127,Carol,Richards,True
3110,Thomas Maldonado,210.4936581,Thomas,Maldonado,True
3111,Darrell Cruz,170.6959452,Darrell,Cruz,True
3112,Samuel Gamble,290.1099943,Samuel,Gamble,True
3113,April Sanchez,102.8351234,April,Sanchez,True
3114,David Lee,195.6380897,David,Lee,True
3115,Mark Mejia,173.3984404,Mark,Mejia,True
3116,Nicholas Wright,227.7511124,Nicholas,Wright,True
3117,Christine Hartman,234.5346037,Christine,Hartman,True
3118,Janet Hill,286.8428279,Janet,Hill,True
3119,Stephanie Jenkins DDS,260.1018091,Stephanie,Jenkins DDS,True
3120,Mark Walker,45.77623322,Mark,Walker,False
3121,Timothy Dominguez,265.5623076,Timothy,Dominguez,True
3122,Leslie Gonzalez,104.2987158,Leslie,Gonzalez,True
3123,Holly Hayes,285.3167468,Holly,Hayes,True
3124,Shannon Long,222.0673193,Shannon,Long,True
3125,Jermaine Hardy,284.016214,Jermaine,Hardy,True
3126,Billy Thomas,27.27240575,Billy,Thomas,False
3127,Donna Terry,53.96477596,Donna,Terry,False
3128,Jaclyn Chapman,88.93037911,Jaclyn,Chapman,False
3129,Jasmine Cox,151.4569239,Jasmine,Cox,True
3130,Elizabeth Hart,38.68523088,Elizabeth,Hart,False
3131,Meagan Evans,272.1712792,Meagan,Evans,True
3132,Peter Sanchez,247.0602127,Peter,Sanchez,True
3133,Dana Thomas,37.55489655,Dana,Thomas,False
3134,Teresa Mitchell,231.9671744,Teresa,Mitchell,True
3135,Jacob Owen,49.72549797,Jacob,Owen,False
3136,Shane Torres,149.5737923,Shane,Torres,True
3137,John White,77.22075242,John,White,False
3138,Kelsey Martinez,170.0811675,Kelsey,Martinez,True
3139,Janice Perez,24.59091168,Janice,Perez,False
3140,James Villanueva,111.5952386,James,Villanueva,True
3141,Courtney Hill,6.800844262,Courtney,Hill,False
3142,Melissa Sheppard,123.7519935,Melissa,Sheppard,True
3143,Stephen White,67.51070528,Stephen,White,False
3144,Lisa Coleman,181.6647198,Lisa,Coleman,True
3145,Jason Wade,146.2111588,Jason,Wade,True
3146,Erik Davis,94.92569272,Erik,Davis,False
3147,Daniel Lewis,277.7485292,Daniel,Lewis,True
3148,Robert Fields,16.37108763,Robert,Fields,False
3149,Anthony Shelton,202.2632792,Anthony,Shelton,True
3150,Peter Peterson,234.8693175,Peter,Peterson,True
3151,Terrence Bradford,254.5353893,Terrence,Bradford,True
3152,Matthew Nguyen,47.23286495,Matthew,Nguyen,False
3153,Carla Martinez,256.6695396,Carla,Martinez,True
3154,Eric West,77.79960818,Eric,West,False
3155,Holly Wade,260.2171145,Holly,Wade,True
3156,Andrea Ward,50.27717472,Andrea,Ward,False
3157,Hannah Miller,223.6212889,Hannah,Miller,True
3158,Kimberly Watkins,257.0239545,Kimberly,Watkins,True
3159,Mark Cherry,98.31182013,Mark,Cherry,False
3160,Mary Randolph,214.9546964,Mary,Randolph,True
3161,John Smith,294.2648213,John,Smith,True
3162,Katherine Frazier,34.99886485,Katherine,Frazier,False
3163,Matthew Carey,191.4857475,Matthew,Carey,True
3164,Sean Burgess,258.5043923,Sean,Burgess,True
3165,Kelli Turner,95.2135178,Kelli,Turner,False
3166,Beth Davis,34.80998376,Beth,Davis,False
3167,Robert Terrell,225.9658712,Robert,Terrell,True
3168,Taylor Ochoa,104.6704332,Taylor,Ochoa,True
3169,John Vasquez,108.0586544,John,Vasquez,True
3170,Peter Castillo,66.74884988,Peter,Castillo,False
3171,Samantha Aguilar,250.0921613,Samantha,Aguilar,True
3172,Tyler Daugherty,20.54925846,Tyler,Daugherty,False
3173,Michael Lee,206.7975748,Michael,Lee,True
3174,Destiny Black,81.46505362,Destiny,Black,False
3175,Mrs. Stephanie Mitchell,9.182266696,Mrs.,Stephanie Mitchell,False
3176,Phillip Mckenzie,87.42143441,Phillip,Mckenzie,False
3177,Patrick Carter,255.5657465,Patrick,Carter,True
3178,Matthew Mccall,297.2237005,Matthew,Mccall,True
3179,Mrs. Misty Ramsey,4.357155154,Mrs.,Misty Ramsey,False
3180,Valerie Clark,46.47167637,Valerie,Clark,False
3181,Michael Matthews,206.7506035,Michael,Matthews,True
3182,Laura Garrett,107.2507587,Laura,Garrett,True
3183,David Young,55.31246503,David,Young,False
3184,Ryan Jones,138.2401887,Ryan,Jones,True
3185,Sean Mcdonald,243.0893356,Sean,Mcdonald,True
3186,Seth Lopez,204.9479853,Seth,Lopez,True
3187,Daniel Hickman,94.57711685,Daniel,Hickman,False
3188,Robin Graves,226.5276903,Robin,Graves,True
3189,Brian Rodriguez,14.27094221,Brian,Rodriguez,False
3190,Rebecca Stevenson,123.7408357,Rebecca,Stevenson,True
3191,Michaela Taylor,203.3017015,Michaela,Taylor,True
3192,Erin King,164.6932972,Erin,King,True
3193,Jennifer Hale,100.7080296,Jennifer,Hale,True
3194,Jennifer Williams,227.2308984,Jennifer,Williams,True
3195,Sharon Webster,51.55698968,Sharon,Webster,False
3196,Evelyn Adams,287.9265004,Evelyn,Adams,True
3197,Melissa Mclean,291.9315132,Melissa,Mclean,True
3198,Sean Martinez,190.0703558,Sean,Martinez,True
3199,Nancy Williams,83.32900671,Nancy,Williams,False
3200,Cheryl Richards,273.5303346,Cheryl,Richards,True
3201,Eduardo Martinez,222.7764247,Eduardo,Martinez,True
3202,Michael Stephens,257.9567815,Michael,Stephens,True
3203,Kimberly Noble,83.59244384,Kimberly,Noble,False
3204,Matthew Williams,71.38662332,Matthew,Williams,False
3205,Jason Pham DVM,218.0846739,Jason,Pham DVM,True
3206,Mrs. Kristen Smith,155.6247878,Mrs.,Kristen Smith,True
3207,Steven Lawrence,69.32352649,Steven,Lawrence,False
3208,Paul Jacobs,167.0160187,Paul,Jacobs,True
3209,Sara Bradley,253.480513,Sara,Bradley,True
3210,Daniel Craig,138.1661193,Daniel,Craig,True
3211,Christina Navarro,67.41097356,Christina,Navarro,False
3212,Adam Murray,87.83119132,Adam,Murray,False
3213,Kendra Floyd,71.46870255,Kendra,Floyd,False
3214,Derek Carter,170.7240111,Derek,Carter,True
3215,Billy Stanley,269.7916179,Billy,Stanley,True
